Age,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,ratio_years_company,BadLiveLevel,ratio_mincome_x_level
51,1,3,3,0,3,4,7.909856667269403,1,0,11,3,2,0,0,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0,1.0019457614865854
54,19,4,4,1,3,1,8.60995467149755,9,1,11,3,2,2,4,3,5,1,4,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,1.0034638720340108
45,7,3,2,0,3,1,9.182455168486648,2,0,17,3,3,1,2,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08,0,1.0013872444834933
36,10,4,2,1,2,3,8.643649615368796,1,1,13,3,1,1,4,3,10,1,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.1,0,1.0073909146416729
36,18,4,3,0,4,4,8.213110697596676,4,0,18,3,4,2,2,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,1.0403591111996626
45,2,3,4,0,3,2,8.477620416296414,0,0,19,3,2,1,3,4,8,3,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0.9880407195095887
29,1,3,2,1,2,3,7.937731775260109,6,1,19,3,3,3,3,3,3,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.2,0,1.0054767162784515
39,10,1,3,0,3,1,9.745019231764333,1,1,14,3,4,0,3,3,21,11,10,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.047619047619047616,0,1.0108086091413468
34,1,2,2,0,2,4,8.195057690895077,1,1,13,3,4,1,3,3,6,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0,1.038072327215118
45,6,3,4,1,2,4,9.089979015305,6,0,12,3,4,0,2,3,19,12,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.2608695652173913,0,0.9913023120208971
45,9,3,2,0,3,2,7.761744984658913,8,0,18,3,3,1,2,1,17,0,15,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0,0.9046076284036583
37,1,4,1,1,3,4,9.518119146127086,2,1,18,3,1,2,2,3,5,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.13333333333333333,0,1.0379928820253232
48,10,3,4,0,2,2,9.886646535340102,4,0,12,3,4,0,3,3,22,12,9,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.13793103448275862,0,1.0026308399352166
46,9,3,1,0,3,4,9.219993629004321,4,0,11,3,1,1,1,4,7,4,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14285714285714285,0,1.0054809792036967
42,2,3,4,0,3,4,9.22276289197474,2,1,14,3,3,1,3,1,20,13,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08333333333333333,1,1.0057829795472122
49,2,3,4,0,2,2,8.592486175451668,2,0,14,3,4,0,3,2,9,0,8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.11764705882352941,0,1.0014279722703525
37,10,4,3,0,3,2,8.342363500380579,2,1,12,3,4,0,2,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1111111111111111,0,0.9722769398216898
46,10,3,3,1,3,2,8.897682313454224,5,0,21,4,3,3,2,3,8,0,7,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.35714285714285715,0,0.9703315083680274
59,1,2,2,0,3,4,9.384713758920963,3,1,14,3,3,1,1,1,6,0,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.21428571428571427,1,1.0234444360332249
29,1,2,2,1,2,1,7.749322464660356,1,1,11,3,4,1,1,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0.9816108084471279
36,8,3,3,1,3,3,9.219993629004321,1,0,13,3,2,3,2,3,17,12,8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.058823529411764705,0,1.0054809792036967
29,15,3,3,0,3,4,7.75833346749091,1,0,19,3,1,0,1,3,6,1,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.16666666666666666,0,0.9827522369802361
27,6,3,4,0,2,3,7.8399193600125825,1,0,13,3,3,1,0,3,4,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.25,0,0.9930867654866052
31,26,4,1,0,3,4,8.633731007664188,1,1,11,3,3,0,4,3,10,0,8,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.1,0,1.0062349312628753
35,7,1,4,0,3,3,7.785305182539862,1,0,13,3,1,1,3,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0,0.9861687585064914
50,2,4,2,0,3,3,9.86464276871256,2,1,11,3,4,1,2,2,8,7,7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.06896551724137931,0,1.0003993800628879
33,15,1,2,0,3,3,9.518633568332074,7,1,12,3,4,0,2,4,7,7,7,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.4666666666666667,0,1.0380489820361485
20,4,3,1,0,3,1,7.9976631270201,1,0,19,3,2,0,2,3,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,0,1.0130682525605892
26,4,2,3,0,3,4,7.964155718840937,1,1,20,4,2,0,2,2,8,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.125,0,1.0088238513007743
42,29,2,1,1,3,3,8.424419791263883,2,0,11,3,2,1,3,3,5,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.10526315789473684,0,0.981840349446492
29,10,3,3,0,2,3,8.677609912822142,9,0,11,3,3,0,2,3,5,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.125,0,1.0113488833973938
36,2,4,3,1,3,2,8.596189197642735,9,1,11,3,4,0,2,3,16,5,12,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5,0,1.0018595481761325
37,6,4,3,0,3,4,8.780018887869153,4,0,14,3,2,1,5,4,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.5714285714285714,0,1.0232843360858845
37,11,3,2,0,3,4,9.40804303080844,1,1,14,3,3,3,1,3,10,0,7,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.1,0,1.0259885960495332
25,1,3,1,0,3,4,8.080237416216702,4,0,11,3,2,1,2,2,3,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.5714285714285714,0,1.0235279818007734
37,8,2,3,0,3,2,8.311889558230359,2,0,13,3,3,0,4,2,10,4,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.9687252951089214
32,15,4,3,1,3,4,8.805075243870684,5,0,18,3,2,1,6,3,5,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0,1.0262045777098727
41,1,3,3,1,3,1,8.319717386850606,0,0,17,3,4,1,2,3,9,1,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.9696376045828486
34,16,4,3,1,2,4,7.845416036592485,1,0,16,3,3,0,3,3,5,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.16666666666666666,0,0.9937830324397454
25,8,3,4,0,4,2,8.48714627006394,0,0,22,4,3,1,4,3,3,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0.9891509286187766
29,17,3,2,0,2,1,8.985820874482043,1,0,13,3,1,0,3,2,10,0,9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.1,0,0.97994340727098
27,22,3,1,1,2,2,7.9599745280805365,1,0,12,3,1,0,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0,1.008294217637792
27,2,1,1,0,3,2,8.15162164696975,9,0,12,3,4,1,3,3,2,2,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.5,0,1.0325702603715032
40,8,2,4,0,3,4,8.311398278436641,3,1,18,3,3,0,2,3,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0.9686680379521924
52,1,2,4,0,3,4,9.746833742490752,2,0,15,3,2,1,2,2,9,7,8,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.07692307692307693,0,1.0109968204747495
32,13,3,3,1,2,2,7.917171988845776,1,0,20,4,3,1,2,3,2,2,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5,0,1.0028723971711089
36,3,2,1,1,3,4,7.950149887652018,5,0,22,4,1,1,2,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7142857142857143,0,1.0070497251963277
49,10,4,3,1,3,1,9.834458966125691,9,1,11,3,4,0,4,3,3,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4090909090909091,0,0.9973383612197508
34,2,4,3,1,3,4,8.808070154764538,1,0,11,3,4,0,2,4,14,4,11,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.07142857142857142,0,1.026553625410657
26,3,1,3,0,3,1,8.04012466444838,0,0,22,4,3,0,2,3,6,0,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,0,1.0184468781466272
34,19,3,3,1,3,2,8.399535147948004,4,0,13,3,3,2,2,4,11,5,10,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.26666666666666666,0,0.9789401204106063
38,10,3,2,1,1,3,9.488502271043805,3,0,12,3,1,1,3,3,18,1,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.15,0,1.0347630311427791
38,3,5,4,1,3,3,8.370547611074752,3,1,20,4,2,0,2,3,3,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.15789473684210525,0,0.9755617116847328
50,29,4,2,0,2,3,9.743729514150925,0,0,15,3,2,1,2,3,27,15,7,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0,1.0106748323230574
30,2,1,2,0,2,4,7.908754738783246,0,0,13,3,4,0,3,3,5,1,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,1.0018061796177085
29,19,3,3,0,2,3,9.061956366209925,1,0,14,3,3,2,3,3,10,0,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,1.0561432865079927
34,1,3,4,0,2,1,8.583729715216482,0,0,20,4,3,0,3,3,13,4,9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1.0004074336231514
29,24,3,3,0,4,1,6.9957661563048505,1,0,17,3,4,0,3,3,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,0,0.8861574290802775
43,25,3,3,0,2,4,9.28720881623276,5,0,13,3,3,1,5,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.2777777777777778,0,1.0128110918904565
40,2,3,3,0,3,3,7.76046702921342,2,0,14,3,3,1,3,4,3,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0,0.9830224963812167
55,1,3,4,0,3,1,9.854612384753992,0,1,14,3,3,0,2,3,36,4,13,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0.9993821724326459
32,7,3,2,0,4,2,7.9355873855892,1,0,20,4,3,0,3,1,5,0,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2,0,1.0052050852954737
55,2,1,3,0,2,1,9.726571360400724,7,0,15,3,2,0,3,4,9,6,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22580645161290322,0,1.008895091399495
40,26,3,2,1,3,2,8.631592731724734,1,0,11,3,1,1,2,3,20,2,13,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.05,0,1.0059857217448758
54,26,3,4,1,4,4,9.760136677640245,2,1,12,3,3,0,3,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08695652173913043,0,1.0123766762817166
31,6,4,1,0,4,4,8.605387202152153,4,0,22,4,4,2,4,4,7,5,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.3076923076923077,0,1.0029315474574483
49,8,2,1,1,3,2,8.909775673693389,4,0,11,3,3,1,3,2,26,1,7,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.13793103448275862,0,0.9716503426519131
26,1,3,3,1,3,2,8.763740720509464,1,0,20,4,1,1,6,1,6,1,4,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16666666666666666,0,1.021387165488408
42,23,2,4,0,2,3,8.374015421739909,1,0,12,3,4,0,2,3,20,3,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05,0,0.9759658744068733
28,27,3,2,1,1,1,8.492490578775866,0,0,21,4,2,1,5,2,5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.989773791446518
25,7,1,4,0,2,4,7.969011781106478,1,0,11,3,3,2,2,3,2,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0,1.0094389712971463
22,11,3,1,1,3,2,7.716460800176355,1,0,13,3,4,1,1,3,2,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0,0.9774482038854823
35,27,1,3,1,2,1,7.847762537473608,1,0,11,3,4,0,3,2,6,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.16666666666666666,0,0.9940802649574844
32,9,3,1,1,3,1,8.343077871169383,7,0,22,4,1,0,2,4,5,0,4,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.7,0,1.0568221223731027
34,1,2,1,0,3,2,8.372398606513004,1,0,15,3,3,0,2,3,5,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.2,0,0.9757774395393444
21,12,3,3,1,4,2,7.907283609426348,1,0,15,3,4,0,0,3,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0,1.0016198308776811
37,4,1,3,0,3,3,8.005367067316664,7,1,15,3,4,0,2,3,6,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.875,0,1.0140441147856063
20,2,3,3,1,3,3,7.931644021454311,1,0,19,3,1,0,3,3,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.5,0,1.0047055772579514
53,1,4,1,1,2,3,9.470085825734941,4,1,20,4,4,3,2,2,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.14814814814814814,0,0.9822909585194559
49,3,2,3,1,2,1,8.474285690404962,4,0,25,4,1,1,3,3,3,1,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4,0,0.9876520674106076
38,1,4,1,1,2,4,9.06958293425992,4,0,22,4,3,0,2,4,8,0,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0,1.0570321396782787
47,4,2,4,1,3,4,8.33423142973486,1,1,17,3,3,0,0,3,9,0,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1111111111111111,0,0.9713291718706203
29,10,3,4,0,3,2,7.739794458408701,1,0,14,3,4,2,2,3,2,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0.9804038908150087
32,5,4,2,1,4,4,8.105609402299896,3,0,17,3,4,2,3,3,3,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.5,0,1.0267418648059794
22,1,2,4,0,3,3,8.124446855715847,0,0,12,3,4,0,2,4,3,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,1.029128015074089
35,4,4,3,0,3,3,8.354674261918463,1,1,11,3,2,0,3,3,9,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1111111111111111,0,0.9737117214101908
32,6,5,3,0,3,3,8.019283792916793,3,0,20,4,1,0,2,3,5,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.375,0,1.0158069538376109
40,14,2,4,1,3,1,8.442469645220301,1,0,15,3,3,1,2,3,5,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2,0,0.9839440046957716
30,2,3,3,1,3,4,7.84971375760487,0,0,14,3,3,0,2,2,11,6,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0.9943274270518792
33,28,4,2,0,3,3,8.557951183888406,1,1,12,3,2,1,3,3,15,5,7,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.06666666666666667,0,0.9974030246745825
26,1,2,1,0,2,1,8.282988692742602,1,0,16,3,1,2,2,3,5,1,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.16666666666666666,0,1.0492105941029315
35,28,4,2,1,2,3,7.796057974316123,0,0,23,4,1,2,5,3,5,4,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.987530820374054
41,8,3,3,1,3,2,8.387995252944556,5,0,21,4,3,1,3,3,5,1,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.35714285714285715,0,0.9775951809579794
39,21,4,1,1,1,3,8.654691704601872,6,0,19,3,3,1,1,3,3,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6,0,1.00867783635496
35,16,3,4,0,3,3,8.94023623179847,4,1,12,3,3,0,2,3,8,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4,0,0.9749722008898886
33,7,3,3,0,3,3,9.366660126231137,0,0,11,3,4,0,3,4,13,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0,1.0214756077448792
51,14,2,3,1,3,4,8.504513138258863,4,0,11,3,3,1,2,2,7,0,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2222222222222222,0,0.9911749839673689
18,8,1,3,0,3,3,7.552237287560802,1,0,12,3,4,0,0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0.9566459239804034
43,8,3,1,1,3,2,8.469262657658687,4,0,21,4,3,1,2,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0.9870666483136157
27,2,1,3,0,3,1,8.020270472819238,0,0,11,3,2,1,3,3,4,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1.0159319371069397
23,4,1,3,1,3,2,8.100464891029363,1,0,13,3,3,0,3,1,3,1,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.3333333333333333,0,1.0260902068203472
53,6,3,4,0,3,4,7.804251383528112,2,0,17,3,4,0,4,3,2,2,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.10526315789473684,0,0.9095616191298476
31,1,3,4,1,3,2,7.741967899820685,1,1,11,3,1,0,2,4,3,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.3333333333333333,0,0.9806792017975183
35,1,3,3,1,3,3,9.081369990679223,1,0,14,3,1,0,3,4,10,0,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1,0,0.9903634599067824
42,1,2,4,1,2,4,8.70996000607173,9,1,13,3,4,1,4,3,4,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.125,0,1.0151191877801053
42,8,3,2,0,3,4,9.821789308551622,1,0,13,3,2,1,4,2,24,14,9,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.041666666666666664,0,0.9960534979074261
34,5,3,3,1,2,1,9.3615151997733,2,0,12,3,4,0,6,3,11,5,8,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,0,1.0209145308178322
37,10,2,4,0,4,4,8.45126704130007,3,0,17,3,1,0,2,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.75,0,1.070526502238764
41,28,4,1,1,2,2,9.51569044208137,0,0,23,4,3,1,3,3,20,0,10,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0.9870213277186569
27,6,4,1,1,2,3,7.690743163541872,0,0,12,3,3,2,5,2,5,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.9741905371406475
33,1,4,4,0,3,4,7.8961806086154915,1,1,13,3,3,0,2,2,10,7,8,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.1,0,1.0002134078449791
35,21,1,4,1,3,4,8.297792626380861,1,1,25,4,4,1,2,1,10,0,7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,1,0.9670823408359652
35,1,4,4,1,4,3,7.826842098158293,3,0,13,3,3,0,0,3,2,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.42857142857142855,0,0.9914302617548785
34,4,3,3,0,3,4,9.18132342290569,2,1,13,3,4,3,3,3,5,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2222222222222222,0,1.001263822635199
39,13,4,3,1,2,2,9.748236267264836,6,1,13,3,4,2,4,3,19,15,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.2857142857142857,0,1.0111422982908995
39,1,1,2,0,3,3,9.862561385923483,1,1,14,3,3,1,3,3,21,1,6,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.047619047619047616,0,1.0001883015574937
22,3,1,2,1,3,3,8.336150816120663,0,1,19,3,1,1,3,4,3,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0.9715528704809048
32,10,3,3,0,3,4,9.327678864393416,2,0,25,4,2,0,5,4,5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.2,0,1.017224529175813
23,10,3,4,0,4,3,7.637234388789473,2,0,16,3,4,1,2,3,2,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.5,0,0.9674125521125049
40,2,1,4,1,2,4,7.759187438507795,0,1,20,4,4,0,2,2,4,2,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0.9828604099442724
29,13,2,4,0,2,2,8.300528606199737,4,1,13,3,1,1,2,3,4,0,3,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.4,0,0.9674012109122438
37,11,2,1,1,1,2,8.471777327885755,5,0,15,3,1,0,2,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0,0.9873597254341371
47,1,1,3,1,3,2,9.38915578944085,0,0,18,3,1,2,3,1,13,5,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0,1.0239288590574163
28,12,1,3,1,3,4,7.830425617820331,1,1,11,3,4,0,4,2,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0.9918841881011597
46,2,3,3,1,1,2,9.733469990198337,3,1,12,3,2,1,2,2,7,7,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.10714285714285714,0,1.0096106563691338
42,17,2,4,1,4,1,8.786609455061125,3,1,13,3,3,0,1,3,3,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3,0,1.0240524465261462
35,10,3,4,0,2,1,9.240578555036793,9,0,17,3,3,0,3,3,13,6,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.6,0,1.007725856197847
55,2,3,3,1,3,4,9.720765915720834,2,1,13,3,3,0,2,3,5,1,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.06666666666666667,0,1.0082929177841573
34,11,3,3,0,2,2,8.409830673087738,4,0,11,3,4,2,5,4,10,1,8,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.2857142857142857,0,0.9801400323631675
45,6,4,4,0,3,1,9.491450899044924,4,1,14,3,2,0,3,4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.23529411764705882,0,1.0350845920341605
40,11,3,4,1,3,3,8.752107198329362,1,0,11,3,1,1,2,4,10,9,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.1,0,1.0200313140748247
30,6,3,1,1,2,4,8.439880088313567,0,0,12,3,1,1,6,3,9,6,7,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0,0.9836421997618751
38,6,4,1,0,2,3,8.579604451537634,2,0,11,3,4,1,1,3,8,7,7,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2,0,0.9999266467639545
38,7,4,4,1,2,4,8.301273485191347,0,0,20,4,1,0,2,3,7,0,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0.9674880242795187
